frame,centoid_x,centroid_y,blob_orient,area,grey,spine_length,width,perimeter,collision_flag,...79,id,name,trial,condition,group,odor_a_x,odor_a_y,spinepoint_x_1_conv,spinepoint_y_1_conv,spinepoint_x_2_conv,spinepoint_y_2_conv,spinepoint_x_3_conv,spinepoint_y_3_conv,spinepoint_x_4_conv,spinepoint_y_4_conv,spinepoint_x_5_conv,spinepoint_y_5_conv,spinepoint_x_6_conv,spinepoint_y_6_conv,spinepoint_x_7_conv,spinepoint_y_7_conv,spinepoint_x_8_conv,spinepoint_y_8_conv,spinepoint_x_9_conv,spinepoint_y_9_conv,spinepoint_x_10_conv,spinepoint_y_10_conv,spinepoint_x_11_conv,spinepoint_y_11_conv,spinepoint_x_12_conv,spinepoint_y_12_conv,odor_a_x_rot,odor_a_y_rot,contourpoint_x_1_conv,contourpoint_y_1_conv,contourpoint_x_2_conv,contourpoint_y_2_conv,contourpoint_x_3_conv,contourpoint_y_3_conv,contourpoint_x_4_conv,contourpoint_y_4_conv,contourpoint_x_5_conv,contourpoint_y_5_conv,contourpoint_x_6_conv,contourpoint_y_6_conv,contourpoint_x_7_conv,contourpoint_y_7_conv,contourpoint_x_8_conv,contourpoint_y_8_conv,contourpoint_x_9_conv,contourpoint_y_9_conv,contourpoint_x_10_conv,contourpoint_y_10_conv,contourpoint_x_11_conv,contourpoint_y_11_conv,contourpoint_x_12_conv,contourpoint_y_12_conv,contourpoint_x_13_conv,contourpoint_y_13_conv,contourpoint_x_14_conv,contourpoint_y_14_conv,contourpoint_x_15_conv,contourpoint_y_15_conv,contourpoint_x_16_conv,contourpoint_y_16_conv,contourpoint_x_17_conv,contourpoint_y_17_conv,contourpoint_x_18_conv,contourpoint_y_18_conv,contourpoint_x_19_conv,contourpoint_y_19_conv,contourpoint_x_20_conv,contourpoint_y_20_conv,contourpoint_x_21_conv,contourpoint_y_21_conv,contourpoint_x_22_conv,contourpoint_y_22_conv,tail_vector_x,tail_vector_y,head_vector_x,head_vector_y,midpoint_speed,midpoint_speed_bl,midpoint_distance,midpoint_distance_bl,distance_to_sp,head_vector_angular_speed,tail_vector_angular_speed,abs_head_vector_angular_speed,abs_tail_vector_angular_speed,head_vel_forward,tail_vel_forward,head_vel_forward_bl,tail_vel_forward_bl,na_flag_flip,head_vector_extended_x,head_vector_extended_y,bending_angle,abs_bending_angle,bearing_angle,heading_angle,distance_to_odor,odor_orientation,odor_speed,pref,spinepoint_x_1,spinepoint_x_2,spinepoint_x_3,spinepoint_x_4,spinepoint_x_5,spinepoint_x_6,spinepoint_x_7,spinepoint_x_8,spinepoint_x_9,spinepoint_x_10,spinepoint_x_11,spinepoint_x_12,spinepoint_y_1,spinepoint_y_2,spinepoint_y_3,spinepoint_y_4,spinepoint_y_5,spinepoint_y_6,spinepoint_y_7,spinepoint_y_8,spinepoint_y_9,spinepoint_y_10,spinepoint_y_11,spinepoint_y_12,contourpoint_x_1,contourpoint_x_2,contourpoint_x_3,contourpoint_x_4,contourpoint_x_5,contourpoint_x_6,contourpoint_x_7,contourpoint_x_8,contourpoint_x_9,contourpoint_x_10,contourpoint_x_11,contourpoint_x_12,contourpoint_x_13,contourpoint_x_14,contourpoint_x_15,contourpoint_x_16,contourpoint_x_17,contourpoint_x_18,contourpoint_x_19,contourpoint_x_20,contourpoint_x_21,contourpoint_x_22,contourpoint_y_1,contourpoint_y_2,contourpoint_y_3,contourpoint_y_4,contourpoint_y_5,contourpoint_y_6,contourpoint_y_7,contourpoint_y_8,contourpoint_y_9,contourpoint_y_10,contourpoint_y_11,contourpoint_y_12,contourpoint_y_13,contourpoint_y_14,contourpoint_y_15,contourpoint_y_16,contourpoint_y_17,contourpoint_y_18,contourpoint_y_19,contourpoint_y_20,contourpoint_y_21,contourpoint_y_22,distance_from_sp,HCs,HC_flag,HCs_right,HCs_left,HC_angle,Abs_HC_angle,HC_reorientation,run_flag,run_direction,step_boolean,IS_angle,Abs_IS_angle,IS_reorientation,IS_interval,IS_distance,run_speed,step_idx,step_extr,gt_1min,minima,IS_distance_bl,run_speed_bl,flanks
820,62.3667,17.264,-0.597675,634,25489,3.82969623591967,0.892226,9.00752,0,0.0702247,3,113.csv,20230410_110403-data,0_Degree,GoDM,0,0,63.94386,-16.09374,63.6385,-16.34056,63.37008,-16.54602,63.0611,-16.79452,62.79664,-17.0205,62.51186,-17.23548,62.18642,-17.43092,61.89976,-17.59484,61.56098,-17.79814,61.27388,-17.95134,60.925,-18.12814,60.62936,-18.22376,0,0,63.94386,-16.09374,63.8803,-16.56324,63.61914,-16.8284,63.30492,-17.1059,63.04082,-17.34934,62.76168,-17.59368,62.4309,-17.80366,62.13432,-17.95902,61.78144,-18.14624,61.47592,-18.25764,61.11098,-18.383,60.62936,-18.22376,60.8832,-17.8112,61.20826,-17.57158,61.4762,-17.37028,61.8016,-17.15234,62.07858,-16.98096,62.39386,-16.78456,62.6782,-16.58504,62.9449,-16.3759,63.24854,-16.16652,63.50746,-16.03062,-0.544218082448996,-0.432286840823383,-0.635980000000011,-0.329999999999995,1.60067905590083,0.395949609260332,4.33778604312264,1.07301003439614,3.88285578624806,-11.6611728290278,22.4191442118915,11.6611728290278,22.4191442118915,0.577480691648256,0.893710665198407,0.142847657917803,0.22107141801637,FALSE,-1.87164000000001,-1.10763999999999,-7.82402094128658,7.82402094128658,53.875396440402,43.5494082200017,64.844386121622,towards,0.00875627215223335,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,FALSE,,FALSE,,,,,,,,,,,,,0
821,62.3332,17.3192,-0.583232,656,26085,3.99183846676079,0.911043,9.30545,0,0.0702247,3,113.csv,20230410_110403-data,0_Degree,GoDM,0,0,63.93422,-16.1719,63.61438,-16.39904,63.335,-16.5945,63.02154,-16.83378,62.75388,-17.05342,62.4667,-17.26576,62.15406,-17.45596,61.85256,-17.62908,61.52682,-17.8284,61.23924,-17.98742,60.88892,-18.1664,60.59782,-18.25854,0,0,63.93422,-16.1719,63.83978,-16.62954,63.56786,-16.88384,63.25098,-17.15044,62.98574,-17.3882,62.70646,-17.62904,62.39028,-17.83058,62.08144,-17.99776,61.74486,-18.1837,61.44194,-18.30472,61.07756,-18.42812,60.59782,-18.25854,60.84516,-17.84144,61.1735,-17.59638,61.4444,-17.39042,61.76022,-17.17996,62.05444,-17.00124,62.36,-16.812,62.64906,-16.61398,62.9213,-16.41234,63.23112,-16.21016,63.50562,-16.08658,-0.554870921660821,-0.419034683206004,-0.637900000000009,-0.338000000000005,0.869950472153365,0.215194012975395,4.39215794763223,1.0864596602071,3.93605108798146,-21.1420241136039,18.0659249944656,21.1420241136039,18.0659249944656,0.830619574889352,0.762185283278059,0.205464983694893,0.188536836279202,FALSE,-1.86496,-1.11298,-6.53778639171758,6.53778639171758,52.5106186013967,44.0772965869586,64.8089120203973,towards,0.0112578992959468,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,FALSE,,FALSE,,,,,,,,,,,,,0
822,62.2976,17.3249,-0.576114,657,25869,4.03508129834988,0.895517,9.28841,0,0.0702247,3,113.csv,20230410_110403-data,0_Degree,GoDM,0,0,63.91502,-16.22196,63.5916,-16.43336,63.2958,-16.63224,62.97908,-16.86572,62.70374,-17.07678,62.41348,-17.28714,62.10002,-17.47994,61.79784,-17.65638,61.47068,-17.85694,61.1827,-18.02142,60.84554,-18.1949,60.54764,-18.30192,0,0,63.91502,-16.22196,63.80476,-16.66678,63.51632,-16.925,63.19938,-17.18616,62.92738,-17.41704,62.64366,-17.6528,62.33052,-17.85786,62.02418,-18.0316,61.68866,-18.21674,61.38738,-18.34214,61.03872,-18.46078,60.54764,-18.30192,60.7968,-17.86462,61.115,-17.6235,61.38904,-17.41472,61.7085,-17.19964,62.00668,-17.02154,62.31698,-16.83202,62.61008,-16.63442,62.89006,-16.44244,63.20586,-16.24776,63.49742,-16.12078,-0.55652892985433,-0.403314831877084,-0.625140000000002,-0.337959999999999,0.917662812148496,0.226996305451407,4.44951187339151,1.10064692929781,3.98858901106645,-30.2932470645466,13.2098880214605,30.2932470645466,13.2098880214605,1.44768757465143,0.841892582362665,0.358105097584148,0.208253514529849,FALSE,-1.85820000000001,-1.11812,-5.12704909956544,5.12704909956544,51.4122730006072,44.5946460698607,64.7633205996264,towards,0.0183861136905483,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,FALSE,,FALSE,,,,,,,,,,,,,0
823,62.2124,17.3695,-0.579585,661,25590,4.04048366923049,0.90331,9.34659,0,0.0702247,3,113.csv,20230410_110403-data,0_Degree,GoDM,0,0,63.87204,-16.25956,63.53498,-16.4738,63.23726,-16.67438,62.91624,-16.9009,62.63548,-17.1066,62.32618,-17.32352,62.02414,-17.50912,61.70684,-17.69692,61.39136,-17.8911,61.08858,-18.07012,60.75652,-18.25936,60.4638,-18.38066,0,0,63.87204,-16.25956,63.74494,-16.7058,63.45312,-16.96576,63.13516,-17.21918,62.85884,-17.4432,62.55614,-17.68808,62.25642,-17.88788,61.9376,-18.07498,61.61596,-18.25098,61.3018,-18.38898,60.95566,-18.51894,60.4638,-18.38066,60.69876,-17.92702,61.0123,-17.6698,61.30392,-17.44744,61.61418,-17.23774,61.92986,-17.04876,62.23244,-16.8709,62.5452,-16.67052,62.83102,-16.4838,63.1526,-16.29038,63.44764,-16.16248,-0.553677210403224,-0.389204665142147,-0.634840000000004,-0.368259999999996,1.51323077103249,0.374318093500529,4.54408879658104,1.1240418101416,4.07597462259028,-37.5141609224848,3.56329303584597,37.5141609224848,3.56329303584597,1.82332549512306,1.06171108771271,0.451024216682887,0.262628594269089,FALSE,-1.87896000000001,-1.15276,-3.72187945223464,3.72187945223464,50.6383476721589,46.3648475085759,64.6889253163383,towards,0.021598585307108,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,FALSE,,FALSE,,,,,,,,,,,,,0
824,62.1147,17.3902,-0.577433,660,25619,3.97534418127178,0.913004,9.24728,0,0.0702247,3,113.csv,20230410_110403-data,0_Degree,GoDM,0,0,63.7763,-16.2875,63.4532,-16.51502,63.1464,-16.7315,62.82568,-16.95444,62.54432,-17.1533,62.22162,-17.37362,61.92084,-17.55766,61.59168,-17.7547,61.27826,-17.95186,60.98262,-18.1416,60.67084,-18.3529,60.39432,-18.517,0,0,63.7763,-16.2875,63.67606,-16.73282,63.38114,-17.0078,63.0639,-17.25338,62.78858,-17.46918,62.47582,-17.72114,62.1806,-17.92172,61.85184,-18.1165,61.53372,-18.28966,61.2246,-18.4364,60.8923,-18.59042,60.39432,-18.517,60.57968,-18.03152,60.87258,-17.75794,61.15922,-17.52846,61.46878,-17.31124,61.79856,-17.11262,62.1038,-16.94124,62.43318,-16.74048,62.72164,-16.56068,63.04292,-16.3613,63.35024,-16.21076,-0.54640157441411,-0.380925633569851,-0.607420000000005,-0.401039999999998,1.85508968020406,0.458881517385942,4.66003190159379,1.15272190497822,4.18560781330501,-42.7828822050648,-4.08358802042678,42.7828822050648,4.08358802042678,1.78712655746786,1.26684923918527,0.44206991996277,0.31337228996531,FALSE,-1.87347999999999,-1.1996,-2.53577490764923,2.53577490764923,50.4832873053019,49.7624780984484,64.6016460109864,towards,0.0225318131132039,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,FALSE,,FALSE,,,,,,,,,,,,,0
825,61.9549,17.4821,-0.583923,673,26020,4.08687355687355,0.915047,9.4459,0,0.0702247,3,113.csv,20230410_110403-data,0_Degree,GoDM,0,0,63.64272,-16.33074,63.33036,-16.58128,63.03548,-16.79968,62.71318,-17.0254,62.41794,-17.23144,62.10824,-17.4414,61.7932,-17.63192,61.47714,-17.81876,61.16556,-18.02272,60.87576,-18.22636,60.58314,-18.46396,60.32466,-18.65176,0,0,63.64272,-16.33074,63.57162,-16.79086,63.29772,-17.06022,62.97994,-17.30422,62.69196,-17.52934,62.39256,-17.76956,62.08476,-17.97986,61.76954,-18.16328,61.45184,-18.33498,61.14638,-18.49458,60.82104,-18.6762,60.32466,-18.65176,60.4656,-18.1557,60.73346,-17.8615,61.01366,-17.61984,61.32194,-17.39226,61.63974,-17.20512,61.96054,-17.02892,62.27782,-16.83926,62.58086,-16.6532,62.9064,-16.44278,63.20526,-16.27634,-0.547205567580972,-0.385119671380673,-0.582419999999992,-0.441240000000001,2.11352386236836,0.522808706956046,4.79212714299182,1.18539744916297,4.31418451737985,-42.7004520243148,-2.0820146643251,42.7004520243148,2.0820146643251,1.93456867540292,1.37302478937715,0.478541721583268,0.339636248037667,FALSE,-1.8348,-1.23252,-1.50904513480824,1.50904513480824,50.8235747128216,53.5653395900617,64.510742592669,towards,0.0234063394740695,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,4.51325118056224,4.51325118056224,-12.7128038000012,FALSE,,FALSE,,,,,,,,,,,,,0
826,61.8351,17.6092,-0.604893,684,26176,4.19395669020214,0.893087,9.7268,0,0.0702247,3,113.csv,20230410_110403-data,0_Degree,GoDM,0,0,63.4944,-16.39972,63.19562,-16.67334,62.91514,-16.8941,62.5927,-17.12164,62.29652,-17.32376,61.9856,-17.52906,61.6707,-17.71992,61.35598,-17.91178,61.0467,-18.12302,60.77734,-18.32976,60.50446,-18.59062,60.26392,-18.81198,0,0,63.4944,-16.39972,63.45764,-16.87438,63.21022,-17.13762,62.89498,-17.382,62.6062,-17.60182,62.30592,-17.83474,61.99944,-18.04604,61.68484,-18.2268,61.3691,-18.40204,61.081,-18.5641,60.76246,-18.76978,60.26392,-18.81198,60.35798,-18.30412,60.59718,-17.99202,60.85726,-17.74934,61.1633,-17.51058,61.48052,-17.3167,61.8018,-17.13872,62.12168,-16.95474,62.42554,-16.77014,62.75356,-16.55056,63.04588,-16.37078,-0.550909297034007,-0.389600257564284,-0.542240000000007,-0.467600000000001,2.411961934028,0.59663139953544,4.94287476386857,1.22268691163394,4.46338169230462,-38.7980801361262,-10.1445415747776,38.7980801361262,10.1445415747776,1.94748640138715,1.33620173221895,0.481737095782194,0.330527566918979,FALSE,-1.79206000000001,-1.26686,-0.613797919003202,0.613797919003202,51.0582590616367,57.3074498698619,64.4164773318411,towards,0.0171052161241783,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,FALSE,,FALSE,,,,,,,,,,,,,0
827,61.762,17.6739,-0.615634,669,25746,4.05736756021759,0.911961,9.34659,0,0.0702247,3,113.csv,20230410_110403-data,0_Degree,GoDM,0,0,63.37294,-16.4737,63.08178,-16.76332,62.80938,-16.99618,62.48996,-17.22738,62.19582,-17.42814,61.88572,-17.62918,61.57212,-17.81586,61.24572,-18.01534,60.95524,-18.22184,60.68642,-18.44828,60.4212,-18.73462,60.20298,-18.97198,0,0,63.37294,-16.4737,63.36238,-16.95684,63.13,-17.22684,62.81954,-17.47442,62.53386,-17.69158,62.23556,-17.92028,61.93102,-18.12406,61.60442,-18.30394,61.30598,-18.47242,61.0108,-18.65398,60.68612,-18.88358,60.20298,-18.97198,60.25866,-18.47038,60.4789,-18.13394,60.73372,-17.87256,61.02116,-17.6384,61.35058,-17.42962,61.67186,-17.2551,61.99196,-17.0748,62.29496,-16.89022,62.61972,-16.66078,62.90884,-16.46452,-0.548582661588516,-0.397133741921838,-0.534040000000005,-0.512779999999999,2.2627433289703,0.559720159803053,5.08429622192921,1.25766942162163,4.60476060580786,-31.0100200656249,-11.0093362793604,31.0100200656249,11.0093362793604,1.43210795303653,1.15556882583521,0.354251267506156,0.285845574961543,FALSE,-1.77461999999999,-1.30648,0.161943427901605,0.161943427901605,51.8022773336555,60.4799387944803,64.3477297765104,towards,0.0101372952818157,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,FALSE,,FALSE,,,,,,,,,,,,,0
828,61.6903,17.8085,-0.625626,654,25515,3.97798525747154,0.914626,9.20614,0,0.0702247,3,113.csv,20230410_110403-data,0_Degree,GoDM,0,0,63.30108,-16.5564,63.0081,-16.83092,62.72822,-17.0673,62.41518,-17.30304,62.1253,-17.50976,61.81932,-17.71346,61.49416,-17.90426,61.1712,-18.10368,60.88488,-18.31696,60.6279,-18.55462,60.38118,-18.85026,60.1764,-19.10856,0,0,63.30108,-16.5564,63.28386,-17.02962,63.04952,-17.30138,62.75128,-17.5507,62.47166,-17.77204,62.1797,-17.99834,61.86542,-18.19988,61.5444,-18.37466,61.2523,-18.5468,60.96568,-18.73552,60.65032,-18.97424,60.1764,-19.10856,60.20564,-18.60578,60.40156,-18.2609,60.64446,-17.9849,60.93034,-17.74288,61.25922,-17.53194,61.59346,-17.34514,61.91092,-17.15492,62.2119,-16.963,62.5359,-16.73074,62.83818,-16.52936,-0.542308151409109,-0.402604885634513,-0.503700000000002,-0.533299999999997,1.71670966397933,0.424651349163504,5.19159057592792,1.28421013094435,4.71101341539164,-22.750724173056,-10.7827461323514,22.750724173056,10.7827461323514,0.865957656170112,0.909829733525863,0.214206335950079,0.225058687533246,FALSE,-1.74412000000001,-1.3405,0.866897224834824,0.866897224834824,52.5787870187074,63.3786926421803,64.3070368656028,towards,0.0084332941345349,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,FALSE,,FALSE,,,,,,,,,,,,,0
829,61.6828,17.8649,-0.623805,661,25392,4.01326663877772,0.930107,9.28841,0,0.0702247,3,113.csv,20230410_110403-data,0_Degree,GoDM,0,0,63.2479,-16.61486,62.94612,-16.87926,62.66772,-17.11056,62.36908,-17.3397,62.06888,-17.56426,61.76578,-17.77726,61.45656,-17.96774,61.1358,-18.1745,60.86466,-18.38504,60.59684,-18.64034,60.35092,-18.93746,60.14742,-19.17938,0,0,63.2479,-16.61486,63.21778,-17.08372,62.97922,-17.34994,62.69722,-17.5938,62.41004,-17.8379,62.12014,-18.0674,61.82058,-18.26302,61.5026,-18.4451,61.2263,-18.6163,60.93028,-18.82278,60.61288,-19.06612,60.14742,-19.17938,60.18368,-18.68984,60.37394,-18.34226,60.62892,-18.0495,60.9005,-17.81108,61.22752,-17.5913,61.54454,-17.39898,61.85896,-17.19582,62.17286,-16.9897,62.48386,-16.77028,62.78006,-16.5767,-0.536614158772862,-0.40825483723167,-0.513740000000006,-0.552419999999998,1.33261574716809,0.32964052502606,5.27487906012592,1.30481266375847,4.7938341328419,-16.1805959576592,-9.49709084792017,16.1805959576592,9.49709084792017,0.970885265184503,0.772329388973045,0.240161598897208,0.191046117993996,FALSE,-1.71796000000001,-1.3732,1.65539582619025,1.65539582619025,53.3205291397761,63.885455791016,64.2731868831475,towards,0.00526219027321828,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,FALSE,,FALSE,,,,,,,,,,,,,0
830,61.6667,17.8702,-0.649968,659,25605,4.09894683375613,0.868789,9.40477,0,0.0702247,3,113.csv,20230410_110403-data,0_Degree,GoDM,0,0,63.2194,-16.65826,62.90466,-16.9141,62.60992,-17.15052,62.3261,-17.3749,62.02866,-17.60926,61.72926,-17.82772,61.42554,-18.03266,61.10796,-18.25286,60.85142,-18.45796,60.57254,-18.72608,60.32508,-19.0242,60.11862,-19.26366,0,0,63.2194,-16.65826,63.16868,-17.1243,62.91064,-17.3963,62.64388,-17.63364,62.36008,-17.88752,62.07554,-18.11964,61.78476,-18.32566,61.46994,-18.52126,61.20986,-18.69296,60.90162,-18.91118,60.58532,-19.1569,60.11862,-19.26366,60.1611,-18.77306,60.35284,-18.4245,60.61844,-18.11786,60.876,-17.88588,61.1997,-17.65144,61.51382,-17.44414,61.82644,-17.2308,62.13876,-17.01416,62.43776,-16.80496,62.74854,-16.60938,-0.530351342137888,-0.412233786969555,-0.526339999999998,-0.566240000000001,0.996624318386798,0.246528501756723,5.3371680800251,1.32022069511827,4.85516443231329,-12.0368027820609,-7.82245568930099,12.0368027820609,7.82245568930099,0.809528288639346,0.832851814038803,0.200247768839297,0.206017158233407,FALSE,-1.70358,-1.41494,2.5253724273131,2.5253724273131,53.9663462686188,63.9654962340667,64.2520749901978,towards,0.00589429499683129,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,FALSE,,FALSE,,,,,,,,,,,,,0
831,61.6284,17.9066,-0.689695,670,25867,4.12269437162537,0.89076,9.38067,0,0.0702247,3,113.csv,20230410_110403-data,0_Degree,GoDM,0,0,63.1926,-16.69882,62.8627,-16.94506,62.56116,-17.17598,62.2773,-17.4025,61.98358,-17.64098,61.6921,-17.87108,61.3952,-18.08784,61.08584,-18.322,60.83392,-18.5342,60.55556,-18.80572,60.3036,-19.10292,60.09196,-19.3324,0,0,63.1926,-16.69882,63.11852,-17.16378,62.84636,-17.43094,62.577,-17.669,62.29872,-17.92584,62.0258,-18.16326,61.74618,-18.37872,61.4435,-18.5938,61.18516,-18.77404,60.87838,-19.00054,60.56124,-19.24778,60.09196,-19.3324,60.14424,-18.8417,60.3433,-18.49402,60.60618,-18.1861,60.8558,-17.94772,61.17442,-17.7016,61.4858,-17.48144,61.79512,-17.25272,62.10662,-17.03052,62.4073,-16.82442,62.72058,-16.63524,-0.525447013651039,-0.415662432582555,-0.530320000000003,-0.568720000000003,0.913676382095905,0.226010208072392,5.39427285390609,1.33434633312279,4.91202799218408,-9.27522328037396,-1.26251676609567,9.27522328037396,1.26251676609567,0.975061514291933,1.04640557454124,0.241194650586218,0.258842568621144,FALSE,-1.67998,-1.46194,3.49490911870192,3.49490911870192,54.5016085623303,63.9454218508055,64.2284259714996,towards,0.0109719240609011,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,FALSE,,FALSE,,,,,,,,,,,,,0
832,61.5839,17.9704,-0.714479,682,25668,4.16991494949404,0.894951,9.47998,0,0.0702247,3,113.csv,20230410_110403-data,0_Degree,GoDM,0,0,63.13578,-16.75394,62.79586,-17.00052,62.49832,-17.21182,62.2116,-17.43564,61.91804,-17.6821,61.63066,-17.92488,61.35262,-18.153,61.04932,-18.40752,60.80158,-18.63152,60.5316,-18.89802,60.27534,-19.19784,60.06164,-19.41806,0,0,63.13578,-16.75394,63.0461,-17.22194,62.7741,-17.47306,62.50056,-17.70894,62.22078,-17.96986,61.95238,-18.21552,61.69394,-18.44258,61.39882,-18.68282,61.14746,-18.87674,60.85358,-19.10176,60.53544,-19.35532,60.06164,-19.41806,60.11562,-18.92508,60.32156,-18.5754,60.57808,-18.27216,60.82466,-18.02376,61.1393,-17.75948,61.43334,-17.52794,61.7412,-17.28736,62.05258,-17.05688,62.35652,-16.85788,62.66424,-16.69032,-0.526731570802052,-0.417859247156359,-0.526239999999994,-0.566320000000001,1.30665384918892,0.323218498497623,5.4759387194804,1.3545474892789,4.99358678634907,-12.149210626044,-0.755040606058088,12.149210626044,0.755040606058088,1.6464364747502,1.35131210563505,0.407268325556005,0.334265322109708,FALSE,-1.64270000000001,-1.51574,4.38707197914439,4.38707197914439,54.6419057114903,64.1376389002048,64.1844184755927,towards,0.0157443443538157,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,FALSE,,FALSE,,,,,,,,,,,,,0
833,61.5062,18.0791,-0.735477,666,25121,4.04093921818918,0.895997,9.42181,0,0.0702247,3,113.csv,20230410_110403-data,0_Degree,GoDM,0,0,63.02854,-16.83696,62.6986,-17.09568,62.39618,-17.31124,62.11912,-17.52272,61.8113,-17.7774,61.53776,-18.01814,61.26738,-18.26946,60.98576,-18.53046,60.7345,-18.77548,60.47952,-19.03916,60.2193,-19.3447,60.0135,-19.56528,0,0,63.02854,-16.83696,62.9612,-17.30902,62.68536,-17.56588,62.41718,-17.7885,62.12376,-18.05478,61.86692,-18.2939,61.6173,-18.54316,61.34334,-18.7903,61.08326,-19.00542,60.80548,-19.23672,60.49066,-19.50418,60.0135,-19.56528,60.05074,-19.06912,60.26446,-18.7196,60.50392,-18.42672,60.74848,-18.15616,61.04106,-17.88186,61.33112,-17.62886,61.62544,-17.3937,61.95118,-17.15138,62.24254,-16.96216,62.55562,-16.7902,-0.528018888760159,-0.419589524935132,-0.515200000000007,-0.569220000000001,2.1061639123296,0.520988123790871,5.607573964001,1.38710924701583,5.12520274798958,-15.0897776881547,-5.15801693550014,15.0897776881547,5.15801693550014,2.02995805746061,1.56164089071182,0.502137575114363,0.386292991216978,FALSE,-1.59200000000001,-1.5673,5.12524913799842,5.12524913799842,54.7922954542075,65.0302970462372,64.1213636386283,towards,0.0188647273642423,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,FALSE,,FALSE,,,,,,,,,,,,,0
834,61.3937,18.2257,-0.751146,665,25133,3.99209195868125,0.894632,9.19908,0,0.0702247,3,113.csv,20230410_110403-data,0_Degree,GoDM,0,0,62.88932,-16.94564,62.57434,-17.2188,62.26996,-17.44162,61.99144,-17.6544,61.69414,-17.89776,61.42174,-18.14534,61.1541,-18.40348,60.89092,-18.66634,60.63758,-18.93544,60.40174,-19.19188,60.1445,-19.50472,59.94088,-19.73294,0,0,62.88932,-16.94564,62.84954,-17.42514,62.58026,-17.68832,62.30824,-17.90932,62.02258,-18.15884,61.76464,-18.40198,61.51998,-18.6591,61.26302,-18.90546,60.99122,-19.14654,60.72966,-19.37496,60.42112,-19.65338,59.94088,-19.73294,59.9693,-19.23616,60.18218,-18.8853,60.3971,-18.60048,60.63592,-18.30608,60.91016,-18.03032,61.19992,-17.77126,61.4934,-17.52984,61.80564,-17.2948,62.0961,-17.09786,62.41804,-16.91562,-0.52703220431373,-0.423665121104324,-0.493080000000006,-0.569279999999999,2.75462574270993,0.681393926198795,5.77973807292037,1.42969636740325,5.29705809856755,-16.2152811649335,-15.1290558201525,16.2152811649335,15.1290558201525,1.78027262359547,1.62075808139571,0.440374506738823,0.400916427730103,FALSE,-1.54964000000001,-1.60696,5.71864956962418,5.71864956962418,55.2530459000008,66.4447751818056,64.0459484147374,towards,0.015631222385519,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,FALSE,,FALSE,,,,,,,,,,,,,0
